2019-07-29 14:46:04.181835,/0/raw,0.001220703125,0.010009765625,0.951904296875,-0.0029296875,0.00018310546875,0.00262451171875,0.0868530273438,0.109497070312,0.0225830078125,35.125,0.0,0.0,2498.0,0.0,0.903266131878,0.00142478768248,-0.00151987187564,-0.429467052221,-50.8686218262,-0.0871984139085,0.222199082375,-51.5898590088
2019-07-29 14:46:04.182111,/1/raw,0.02587890625,0.0322265625,0.95703125,0.0008544921875,-0.0023193359375,0.0018310546875,0.0462036132812,0.0836791992188,0.0531005859375,35.3125,0.0,0.0,2610.0,0.0,0.867894113064,0.00607400713488,-0.0224690344185,-0.496542185545,-59.5907783508,-1.88935470581,1.88328766823,-60.7382545471
2019-07-29 14:46:04.182234,/0/raw,0.000732421875,0.01123046875,0.95361328125,-0.0029296875,0.00018310546875,0.00262451171875,0.0868530273438,0.109497070312,0.0225830078125,35.125,0.0,0.0,2501.0,0.0,0.903259515762,0.00145087006968,-0.0015241028741,-0.429480880499,-50.8703765869,-0.0863493010402,0.225107401609,-51.5902557373
2019-07-29 14:46:04.182347,/1/raw,0.025390625,0.034423828125,0.955322265625,0.0008544921875,-0.00201416015625,0.0020751953125,0.0462036132812,0.0836791992188,0.0531005859375,35.3125,0.0,0.0,1834.0,0.0,0.867860794067,0.00610424950719,-0.0225274525583,-0.496597528458,-59.5983505249,-1.8933211565,1.88974797726,-60.7383117676
2019-07-29 14:46:04.182453,/0/raw,0.0009765625,0.010986328125,0.9521484375,-0.00299072265625,0.000244140625,0.002685546875,0.0868530273438,0.109497070312,0.0225830078125,35.1875,0.0,0.0,2493.0,0.0,0.903254151344,0.00146782374941,-0.00152736273594,-0.429492115974,-50.871799469,-0.0858495160937,0.227023035288,-51.5905036926
2019-07-29 14:46:04.182559,/1/raw,0.026123046875,0.032958984375,0.9560546875,0.000732421875,-0.00225830078125,0.001953125,0.0462036132812,0.0836791992188,0.0531005859375,35.125,0.0,0.0,2311.0,0.0,0.867825567722,0.00609118305147,-0.0225875172764,-0.496656388044,-59.6063613892,-1.89990949631,1.89200341702,-60.7360725403
2019-07-29 14:46:04.182663,/0/raw,0.00146484375,0.01220703125,0.953369140625,-0.00262451171875,0.0003662109375,0.00250244140625,0.0868530273438,0.109497070312,0.0225830078125,35.1875,0.0,0.0,2495.0,0.0,0.903245329857,0.0015200326452,-0.00155351986177,-0.429510116577,-50.8741035461,-0.0859826803207,0.233713805676,-51.5911521912
2019-07-29 14:46:04.182765,/1/raw,0.025634765625,0.033935546875,0.958251953125,0.0008544921875,-0.002197265625,0.00201416015625,0.0462036132812,0.0836791992188,0.0531005859375,35.125,0.0,0.0,3147.0,0.0,0.867792069912,0.00610597245395,-0.0226447302848,-0.496712058783,-59.6139564514,-1.90463411808,1.89686024189,-60.7353668213
2019-07-29 14:46:04.182879,/0/raw,0.0009765625,0.010986328125,0.9541015625,-0.0028076171875,0.00030517578125,0.002685546875,0.0872192382812,0.108825683594,0.0239868164062,35.1875,0.0,0.0,2552.0,0.0,0.90326166153,0.00155211589299,-0.00155459193047,-0.429475873709,-50.869758606,-0.0845235586166,0.237083017826,-51.3034362793
2019-07-29 14:46:04.182983,/1/raw,0.024658203125,0.031494140625,0.95849609375,0.00079345703125,-0.0020751953125,0.0018310546875,0.0462036132812,0.0836791992188,0.0531005859375,35.125,0.0,0.0,2587.0,0.0,0.867756485939,0.00608864845708,-0.0226523671299,-0.496774017811,-59.6221542358,-1.90624499321,1.89570915699,-60.7343482971
2019-07-29 14:46:04.183085,/0/raw,0.001708984375,0.009521484375,0.950927734375,-0.00299072265625,0.0001220703125,0.0025634765625,0.0872192382812,0.108825683594,0.0239868164062,35.125,0.0,0.0,2494.0,0.0,0.903275430202,0.00153579958715,-0.00156067649368,-0.429447323084,-50.8661231995,-0.0859638378024,0.235691338778,-51.3030929565
2019-07-29 14:46:04.183186,/1/raw,0.0244140625,0.029052734375,0.9560546875,0.0008544921875,-0.001953125,0.001953125,0.0462036132812,0.0836791992188,0.0531005859375,35.375,0.0,0.0,1783.0,0.0,0.867725372314,0.00603827135637,-0.0226296354085,-0.496830135584,-59.6294136047,-1.90673315525,1.8895252943,-60.732421875
2019-07-29 14:46:04.183288,/0/raw,0.00048828125,0.008544921875,0.951904296875,-0.00274658203125,-0.0001220703125,0.002685546875,0.0872192382812,0.108825683594,0.0239868164062,35.125,0.0,0.0,2499.0,0.0,0.903291106224,0.00151689199265,-0.00154614413623,-0.429414600134,-50.8619613647,-0.0853985473514,0.233016863465,-51.3028869629
2019-07-29 14:46:04.183389,/1/raw,0.023681640625,0.03173828125,0.960205078125,0.000732421875,-0.00225830078125,0.002197265625,0.047607421875,0.083251953125,0.0532836914062,35.375,0.0,0.0,2300.0,0.0,0.867752969265,0.00608510803431,-0.0225913710892,-0.496783018112,-59.6230964661,-1.90036249161,1.89189648628,-59.8983688354
2019-07-29 14:46:04.183498,/0/raw,0.00048828125,0.010498046875,0.95654296875,-0.002685546875,6.103515625e-05,0.002685546875,0.0872192382812,0.108825683594,0.0239868164062,35.125,0.0,0.0,2498.0,0.0,0.903306305408,0.00154325773474,-0.00154460221529,-0.429382294416,-50.857875824,-0.0839499682188,0.235666260123,-51.3033599854
